PID,Street Address,MBLU,Map,Lot,Unit,Book&Page,Assessment,Appraisal,Lot Size (acres),Land Use Code,Description,Zoning District,# Buildings,Appr. Year,Improvements,Land,Total,Recent Sale Price,Recent Sale Date,Prev Sale Price,Prev Sale Date,Prev. Assess.,Prev. Apprais,,
162,18 HIGH ST,201/  111/  /  / ,201,111,,  2264/0263,292200.00,292200.00,1.8,1010,SINGLE FAM MDL01,LCD,1,2016,165400.00,126800.00,292200.00,125000.00,1997-08-05,,,262500.00,262500.00,,
163,14 HIGH ST,201/  112/  /  / ,201,112,,  2258/0725,428500.00,428500.00,0.76,1090,MULTI HSES,LCD,2,2016,269600.00,158900.00,428500.00,111000.00,1997-06-27,4000.00,1988-01-22,396100.00,396100.00,,
164,8 HIGH ST,201/  113/  /  / ,201,113,,  3957/0001,144500.00,144500.00,0.58,1010,SINGLE FAM MDL01,LCD,1,2016,46200.00,98300.00,144500.00,0.00,2013-02-20,100000.00,2007-04-06,122000.00,122000.00,,
167,4 CREAMERY LN,201/  117/  /  / ,201,117,,  2249/0467,513300.00,513300.00,1.53,101,Single Fam,LCD,2,2016,289300.00,224000.00,513300.00,0.00,1996-12-02,138500.00,1995-09-22,390100.00,390100.00,,
168,13 CREAMERY LN,201/  118/  /  / ,201,118,,  4111/0827,304100.00,304100.00,1.5,1010,SINGLE FAM MDL01,LCD,1,2016,174500.00,129600.00,304100.00,0.00,2015-02-23,4000.00,1988-03-23,245500.00,245500.00,,
169,12 CREAMERY LN,201/  119/  /  / ,201,119,,  4210/0547,265300.00,265300.00,0.61,1010,SINGLE FAM MDL01,LCD,1,2016,154200.00,111100.00,265300.00,0.00,2016-06-03,90000.00,2013-12-10,223000.00,223000.00,,
170,1 HIGH ST,201/  120/  /  / ,201,120,,  3546/0936,1492300.00,1492300.00,3.11,903R,MUNICIPAL MDL-01,LCD,2,2016,1225500.00,266800.00,1492300.00,0.00,2008-09-02,,,1299500.00,1299500.00,,
171,18 SPRING HILL LN,201/  122/  /  / ,201,122,,  2253/ 229,200.00,144500.00,6.21,6335,OTUNR-5,LCD,1,2016,0.00,144500.00,144500.00,835000.00,1997-05-30,10000.00,1997-01-31,200.00,106000.00,,
172,10 SPRING HILL LN,201/  123/  /  / ,201,123,,  2253/ 229,300.00,161400.00,7.68,6335,OTUNR-5,LCD,1,2016,0.00,161400.00,161400.00,835000.00,1997-05-30,10000.00,1997-01-31,300.00,119400.00,,
173,6 SPRING HILL LN,201/  124/  /  / ,201,124,,  3408/0510,619200.00,619200.00,1.5,1010,SINGLE FAM MDL01,,1,2016,465200.00,154000.00,619200.00,500000.00,2007-05-18,390000.00,2003-07-31,479200.00,479200.00,,
174,13 HIGH ST,201/  125/  /  / ,201,125,,  3993/0932,284500.00,284500.00,1.56,1010,SINGLE FAM MDL01,LCD,1,2016,152300.00,132200.00,284500.00,255000.00,2013-07-09,,,237400.00,237400.00,,
176,15 HIGH ST,201/  126/  /  / ,201,126,,  1413/0147,294500.00,294500.00,1.66,1010,SINGLE FAM MDL01,LCD,1,2016,156600.00,137900.00,294500.00,4000.00,1980-12-23,,,221500.00,221500.00,,
177,19 HIGH ST,201/  127/  /  / ,201,127,,  4181/ 634,214900.00,214900.00,1.3,1010,SINGLE FAM MDL01,LCD,1,2016,85100.00,129800.00,214900.00,175000.00,2016-01-05,,,180600.00,180600.00,,
178,27 HIGH ST,201/  128/  1000/  / ,201,128,1000,  2197/0241,358400.00,358400.00,2.17,1010,SINGLE FAM MDL01,LCD,1,2016,231800.00,126600.00,358400.00,165000.00,1996-05-17,85000.00,1989-03-31,302300.00,302300.00,,
179,35 HIGH ST,201/  129/  /  / ,201,129,,4130-0104,287500.00,287500.00,1.7,1010,SINGLE FAM MDL01,LCD,1,2016,149400.00,138100.00,287500.00,249000.00,2015-05-26,240000.00,2004-11-22,245900.00,245900.00,,
180,19 ROCKY HILL LN,201/  130/  /  / ,201,130,,  3840/0869,812100.00,882500.00,18.7,1010,SINGLE FAM MDL01,,1,2016,597800.00,284700.00,882500.00,0.00,2011-12-06,653000.00,2011-07-19,783600.00,847600.00,,
181,31 ROCKY HILL LN,201/  131/  /  / ,201,131,,  2804/0476,2500.00,333600.00,20,1320,RES ACLNUD,LCD,1,2016,0.00,333600.00,333600.00,0.00,2003-04-16,66000.00,1987-12-14,2400.00,246600.00,,
182,12 ROCKY HILL LN,201/  132/  /  / ,201,132,,  1682/0690,686100.00,741100.00,12.8,1010,SINGLE FAM MDL01,LCD,1,2016,507900.00,233200.00,741100.00,30000.00,1987-07-17,,,748600.00,788200.00,,
183,49 HIGH ST,201/  133/  /  / ,201,133,,  4581/ 400,113900.00,113900.00,0.95,1060,AC LND IMP,LCD,1,2016,10900.00,103000.00,113900.00,100000.00,2020-12-03,25000.00,2015-11-23,79500.00,79500.00,,
187,40 PRESTON RD,401/  2/  /  / ,401,2,,  1342/0923,544300.00,695800.00,43.5,1010,SINGLE FAM MDL01,RD,2,2016,351200.00,344600.00,695800.00,0.00,,,,390600.00,527600.00,,
188,30 PRESTON RD,401/  3/  /  / ,401,3,,  4279/0380,547900.00,604600.00,13.87,1010,SINGLE FAM MDL01,RD,1,2016,329500.00,275100.00,604600.00,425000.00,2017-04-21,80000.00,2005-04-20,396100.00,447400.00,,
189,76 GOODELL LN,401/  4/  /  / ,401,4,,  3136/0533,53300.00,138100.00,37,1060,AC LND IMP,RD,1,2016,8500.00,129600.00,138100.00,0.00,2005-05-05,,,43000.00,119700.00,,
190,54 GOODELL LN,401/  5/  /  / ,401,5,,  1783/0218,1000.00,59200.00,23.11,6215,HWMR-5,RD,1,2016,0.00,59200.00,59200.00,4000.00,1988-12-27,,,1000.00,52800.00,,
191,42 GOODELL LN,401/  6/  /  / ,401,6,,002771/0009,6000.00,204100.00,104.74,6514,FARMR-4,RD,1,2016,0.00,204100.00,204100.00,0.00,2002-11-05,,,6000.00,184700.00,,
192,68 PRESTON RD,401/  7/  /  / ,401,7,,  1097/0311,25500.00,689600.00,191.4,6125,WPUN-5,RD,1,2016,0.00,689600.00,689600.00,0.00,1990-05-01,,,25500.00,576600.00,,
194,8 GOODELL LN,401/  9/  /  / ,401,9,,  4519/ 352,100.00,22300.00,2.7,6324,OTUN-4,RD,1,2016,0.00,22300.00,22300.00,69000.00,2020-05-14,,,100.00,10800.00,,
195,298 BAKER HILL RD,401/  10/  /  / ,401,10,,  3547/0074,519700.00,519700.00,5.2,1010,SINGLE FAM MDL01,RD,1,2016,343500.00,176200.00,519700.00,475000.00,2008-09-03,320000.00,2006-09-18,466100.00,466100.00,,
197,65 GOODELL LN,401/  12/  /  / ,401,12,,  1783/0218,2500.00,166600.00,81.63,6213,HWMR-3,RD,1,2016,0.00,166600.00,166600.00,0.00,,,,2500.00,154300.00,,
201,114 DARTMOUTH COLLEGE HY,401/  13/  1000/  / ,401,13,1000,  4596/  46,475300.00,592200.00,29.93,1010,SINGLE FAM MDL01,RD,1,2016,340500.00,251700.00,592200.00,580000.00,2021-01-21,501200.00,2008-09-30,451500.00,579300.00,,
202,20 PRESTON RD,401/  13/  2000/  / ,401,13,2000,  2400/0641,685600.00,1166800.00,112.33,1010,SINGLE FAM MDL01,RD,1,2016,392300.00,774500.00,1166800.00,0.00,1999-05-12,320000.00,1995-12-28,605700.00,1042300.00,,
203,102 DARTMOUTH COLLEGE HY,401/  14/  /  / ,401,14,,  4551/ 229,357500.00,357500.00,0.83,1010,SINGLE FAM MDL01,RD,1,2016,232400.00,125100.00,357500.00,303000.00,2020-08-31,314000.00,2019-12-16,288800.00,288800.00,,
204,84 DARTMOUTH COLLEGE HY,401/  15/  /  / ,401,15,,  3128/0001,720800.00,880700.00,52,1120,APT OVER 8,BD,1,2016,396000.00,484700.00,880700.00,0.00,2005-04-14,110700.00,1977-08-30,429800.00,574600.00,,
206,60 DARTMOUTH COLLEGE HY,401/  17/  /  / ,401,17,,  4221/0423,742600.00,834600.00,15.8,1010,SINGLE FAM MDL01,RD,1,2016,606800.00,227800.00,834600.00,185000.00,2016-07-19,19500.00,2011-08-17,670000.00,753600.00,,
207,19 GOOSE POND RD,401/  18/  /  / ,401,18,,  4011/0594,54400.00,649200.00,125.6,1060,AC LND IMP,RD,1,2016,1700.00,647500.00,649200.00,0.00,2013-09-16,,,54200.00,579800.00,,
208,47 GOOSE POND RD,401/  19/  /  / ,401,19,,  2430/0042,323000.00,323000.00,1.2,1010,SINGLE FAM MDL01,RD,1,2016,180600.00,142400.00,323000.00,0.00,1999-11-02,12000.00,1966-08-26,271100.00,271100.00,,
209,51 GOOSE POND RD,401/  20/  /  / ,401,20,,  3856/0585,262300.00,262300.00,1.5,1010,SINGLE FAM MDL01,RD,1,2016,119000.00,143300.00,262300.00,0.00,2012-02-07,210000.00,2007-03-06,201900.00,201900.00,,
210,57 GOOSE POND RD,401/  21/  /  / ,401,21,,  4254/0892,337100.00,337100.00,1.5,1010,SINGLE FAM MDL01,RD,1,2016,193800.00,143300.00,337100.00,0.00,2016-12-14,,,285700.00,285700.00,,
217,127 GOOSE POND RD,401/  23/  1100/  / ,401,23,1100,  4519/ 345,2600.00,476800.00,56.37,6234,HWUNR-4,RD,1,2016,0.00,476800.00,476800.00,496533.00,2020-05-14,310000.00,1989-08-13,2600.00,259100.00,,
219,149 GOOSE POND RD,401/  23/  3000/  / ,401,23,3000,  4049/0602,340600.00,340600.00,2.82,1010,SINGLE FAM MDL01,RD,1,2016,176100.00,164500.00,340600.00,290000.00,2014-04-11,320533.00,2005-08-31,288500.00,288500.00,,
220,153 GOOSE POND RD,401/  24/  /  / ,401,24,,  4144/0841,288500.00,288500.00,2,1010,SINGLE FAM MDL01,RD,1,2016,180400.00,108100.00,288500.00,0.00,2015-07-08,,,223400.00,223400.00,,
221,157 GOOSE POND RD,401/  25/  /  / ,401,25,,  3216/0807,317500.00,317500.00,1.7,1010,SINGLE FAM MDL01,RD,1,2016,221900.00,95600.00,317500.00,267000.00,2005-11-07,65500.00,1995-06-05,247100.00,247100.00,,
222,5 PELTON LN,401/  26/  /  / ,401,26,,  2421/0725,437800.00,437800.00,5.05,1010,SINGLE FAM MDL01,RD,1,2016,269100.00,168700.00,437800.00,227500.00,1999-09-28,46000.00,1995-10-10,359000.00,359000.00,,
223,32 PELTON LN,401/  27/  /  / ,401,27,,  3398/0435,448800.00,498200.00,11.67,1040,TWO FAMILY,RD,1,2016,322900.00,175300.00,498200.00,175000.00,2007-04-20,4000.00,1998-06-09,401500.00,445200.00,,
224,12 PELTON LN,401/  28/  /  / ,401,28,,  3039/0757,449600.00,449600.00,5.97,1010,SINGLE FAM MDL01,RD,1,2016,234300.00,215300.00,449600.00,305000.00,2004-08-17,23300.00,1996-12-09,389900.00,389900.00,,
225,342 BAKER HILL RD,401/  29/  /  / ,401,29,,  4220/0066,262700.00,262700.00,6.1,1030,MOBILE HOM  MDL-02,RD,2,2016,86100.00,176600.00,262700.00,0.00,2016-07-15,,,187000.00,187000.00,,
229,320 BAKER HILL RD,401/  30/  1000/  / ,401,30,1000,  4086/ 693,492300.00,492300.00,2.6,1010,SINGLE FAM MDL01,RD,1,2016,312700.00,179600.00,492300.00,400000.00,2014-10-03,376000.00,2011-07-08,395400.00,395400.00,,
230,330 BAKER HILL RD,401/  30/  2000/  / ,401,30,2000,  3943/0927,2800.00,218200.00,29.4,6335,OTUNR-5,RD,1,2016,0.00,218200.00,218200.00,0.00,2012-12-28,,,2800.00,175200.00,,
231,162 GOOSE POND RD,401/  31/  1000/  / ,401,31,1000,   PC-/1985,174100.00,174100.00,1.03,1010,SINGLE FAM MDL01,RD,1,2016,82800.00,91300.00,174100.00,0.00,1985-09-12,,,126600.00,126600.00,,
232,156 GOOSE POND RD,401/  32/  /  / ,401,32,,  4153/0352,130000.00,130000.00,0.45,1010,SINGLE FAM MDL01,RD,1,2016,72200.00,57800.00,130000.00,146000.00,2015-08-26,45000.00,2010-07-01,106700.00,106700.00,,
233,154 GOOSE POND RD,401/  33/  /  / ,401,33,,  1254/0406,146600.00,146600.00,0.45,1010,SINGLE FAM MDL01,RD,1,2016,81500.00,65100.00,146600.00,0.00,,,,118900.00,118900.00,,
234,148 GOOSE POND RD,401/  34/  /  / ,401,34,,  4038/0683,362900.00,362900.00,1.9,1010,SINGLE FAM MDL01,RD,1,2016,228500.00,134400.00,362900.00,290000.00,2014-01-31,45000.00,2004-04-06,312600.00,312600.00,,
235,144 GOOSE POND RD,401/  35/  /  / ,401,35,,  4200/0326,625200.00,625200.00,6.2,1010,SINGLE FAM MDL01,,2,2016,455900.00,169300.00,625200.00,535000.00,2016-04-20,163048.00,1990-08-10,511000.00,511000.00,,
236,142 GOOSE POND RD,401/  36/  /  / ,401,36,,  3084/0708,304100.00,304100.00,0.91,1010,SINGLE FAM MDL01,RD,1,2016,184400.00,119700.00,304100.00,0.00,2004-12-01,96000.00,1990-12-24,220200.00,220200.00,,
237,138 GOOSE POND RD,401/  37/  /  / ,401,37,,002864/0255,133300.00,133300.00,0.47,1030,MOBILE HOM  MDL-02,RD,1,2016,45100.00,88200.00,133300.00,74933.00,2003-08-01,17000.00,1979-05-25,92500.00,92500.00,,
238,104 GOOSE POND RD,401/  38/  /  / ,401,38,,  4166/ 733,282400.00,282400.00,2.6,1010,SINGLE FAM MDL01,RD,1,2016,149100.00,133300.00,282400.00,0.00,2015-10-15,155000.00,2013-05-01,201600.00,201600.00,,
241,72 GOOSE POND RD,401/  39/  /  / ,401,39,,  4013/0532,307200.00,863300.00,174,1010,SINGLE FAM MDL01,RD,1,2016,143900.00,719400.00,863300.00,750000.00,2013-09-24,,,237800.00,742300.00,,
243,54 GOOSE POND RD,401/  40/  /  / ,401,40,,  4586/ 837,900.00,9700.00,1.1,1300,RES ACLNDV,RD,1,2016,0.00,9700.00,9700.00,1845000.00,2020-12-21,315000.00,2009-07-22,900.00,8800.00,,
244,40 GOOSE POND RD,401/  41/  /  / ,401,41,,   334/0303,800.00,800.00,0.07,1320,RES ACLNUD,,1,2016,0.00,800.00,800.00,0.00,2006-10-08,,,700.00,700.00,,
245,36 GOOSE POND RD,401/  42/  /  / ,401,42,,  4468/0924,319600.00,319600.00,0.54,1010,SINGLE FAM MDL01,RD,1,2016,203900.00,115700.00,319600.00,355000.00,2019-09-27,179000.00,2017-05-15,184400.00,184400.00,,
246,20 DARTMOUTH COLLEGE HY,401/  43/  /  / ,401,43,, ,6200.00,300300.00,32.8,6515,FARMR-5,RD,1,2016,0.00,300300.00,300300.00,0.00,2002-02-18,2666.00,2001-04-27,6200.00,253600.00,,
247,1 DARTMOUTH COLLEGE HY,401/  44/  /  / ,401,44,,  1480/0578,183100.00,183100.00,1.1,1090,MULTI HSES,RD,2,2016,13400.00,169700.00,183100.00,0.00,,,,103300.00,103300.00,,
248,7 HEWS LN,401/  45/  /  / ,401,45,,  0971/0381,264000.00,264000.00,2.4,1010,SINGLE FAM MDL01,RD,1,2016,126300.00,137700.00,264000.00,0.00,,,,249500.00,249500.00,,
249,13 HEWS LN,401/  46/  /  / ,401,46,,  1988/0756,300200.00,300200.00,2.8,1010,SINGLE FAM MDL01,RD,1,2016,155900.00,144300.00,300200.00,0.00,1992-09-15,15000.00,1988-09-22,289400.00,289400.00,,
250,17 HEWS LN,401/  47/  /  / ,401,47,,  4117/0767,2700.00,341700.00,21,6513,FARMR-3,RD,1,2016,0.00,341700.00,341700.00,0.00,2015-03-30,1100000.00,2006-11-17,2700.00,280000.00,,
251,20 HEWS LN,401/  48/  /  / ,401,48,,  4424/0051,599200.00,716100.00,19.03,1010,SINGLE FAM MDL01,RD,1,2016,367000.00,349100.00,716100.00,400000.00,2019-03-29,2666.00,2001-10-18,346300.00,450900.00,,
252,10 HEWS LN,401/  49/  /  / ,401,49,,  1667/0399,321000.00,428200.00,28.65,1010,SINGLE FAM MDL01,RD,1,2016,176700.00,251500.00,428200.00,20000.00,1987-05-18,,,250200.00,347400.00,,
253,8 HEWS LN,401/  50/  /  / ,401,50,,  3420/0886,362500.00,362500.00,2.4,1010,SINGLE FAM MDL01,RD,1,2016,212100.00,150400.00,362500.00,0.00,2007-06-19,,,303600.00,303600.00,,
254,43 DARTMOUTH COLLEGE HY,401/  51/  /  / ,401,51,,  4388/0289,525500.00,835600.00,53.9,1010,SINGLE FAM MDL01,RD,1,2016,374700.00,460900.00,835600.00,0.00,2018-09-13,,,360700.00,641700.00,,
255,61 DARTMOUTH COLLEGE HY,401/  52/  /  / ,401,52,,002760/0503,671900.00,671900.00,2.2,1010,SINGLE FAM MDL01,RD,1,2016,542500.00,129400.00,671900.00,232266.00,2002-12-20,,,287700.00,287700.00,,
256,63-69 DARTMOUTH COLLEGE HY,401/  53/  1000/  / ,401,53,1000,  4013/ 0518,1732200.00,1732200.00,3.2,101,Single Fam,RD,4,2016,1367900.00,364300.00,1732200.00,116733.00,2013-09-23,,,1489200.00,1489200.00,,
257,77 DARTMOUTH COLLEGE HY,401/  54/  /  / ,401,54,,  4223/0643,187600.00,187600.00,2.4,1010,SINGLE FAM MDL01,RD,1,2016,56900.00,130700.00,187600.00,150000.00,2016-08-01,,,168600.00,168600.00,,
258,85 DARTMOUTH COLLEGE HY #3010,401/  55/  301/  / ,401,55,301,  3324/0514,378800.00,378800.00,0,1021,CONDO NL  MDL-05,BD,1,2016,378800.00,0.00,378800.00,368533.00,2006-08-30,167266.00,2003-03-05,347600.00,347600.00,,
259,101 DARTMOUTH COLLEGE HY,401/  56/  /  / ,401,56,,  2297/0890,3047400.00,3047400.00,136,904C,PRI SCHOOL  MDL-94,,1,2016,2454700.00,592700.00,3047400.00,250000.00,1998-02-17,252000.00,1993-09-21,2683100.00,2683100.00,,
260,82 RIVER RD,401/  57/  /  / ,401,57,,  4329/0380,247100.00,247100.00,0.83,1010,SINGLE FAM MDL01,RD,1,2016,82600.00,164500.00,247100.00,0.00,2017-12-04,1500.00,1970-02-12,218400.00,218400.00,,
267,7 WILMOTT WY,401/  59/  /  / ,401,59,,  1150/0068,189500.00,189500.00,5.78,1030,MOBILE HOM  MDL-02,RD,1,2016,66900.00,122600.00,189500.00,0.00,,,,132900.00,132900.00,,
270,21 WILMOTT WY,401/  60/  /  / ,401,60,,  1829/0728,172200.00,172200.00,4.91,1030,MOBILE HOM  MDL-02,RD,1,2016,54400.00,117800.00,172200.00,40000.00,1989-10-24,,,126000.00,126000.00,,
271,25 WILMOTT WY,401/  61/  /  / ,401,61,,  2270/0888,421400.00,421400.00,2.1,1090,MULTI HSES,RD,2,2016,293800.00,127600.00,421400.00,73000.00,1997-09-06,40000.00,1989-10-16,391500.00,391500.00,,
272,30 WILMOTT WY (LAND ONLY),401/  62/  /  / ,401,62,, ,11300.00,11300.00,1.3,9035,TOWN-PROP,RD,1,2016,0.00,11300.00,11300.00,0.00,,,,9000.00,9000.00,,
273,34 WILMOTT WY,401/  63/  /  / ,401,63,,PRO-1988,133500.00,133500.00,2.01,1030,MOBILE HOM  MDL-02,RD,1,2016,32800.00,100700.00,133500.00,0.00,1988-01-01,,,95000.00,95000.00,,
274,20 WILMOTT WY,401/  64/  /  / ,401,64,,  2107/0953,369700.00,369700.00,6,1010,SINGLE FAM MDL01,RD,1,2016,230700.00,139000.00,369700.00,110000.00,1994-08-31,,,299600.00,299600.00,,
275,12 WILMOTT WY,401/  65/  /  / ,401,65,,  1851/ 914,140000.00,140000.00,2.5,1030,MOBILE HOM  MDL-02,RD,1,2016,30200.00,109800.00,140000.00,79900.00,1990-03-19,,,98400.00,98400.00,,
276,6 WILMOTT WY,401/  66/  /  / ,401,66,,  4196/0207,306500.00,306500.00,1.5,1010,SINGLE FAM MDL01,RD,1,2016,133100.00,173400.00,306500.00,299900.00,2016-01-04,140000.00,1994-08-15,290100.00,290100.00,,
277,62 RIVER RD,401/  67/  /  / ,401,67,,  4102/0216,1500.00,58200.00,4.4,6516,FARMR-6,RD,1,2016,0.00,58200.00,58200.00,550000.00,2014-12-19,300000.00,2007-11-20,1500.00,48300.00,,
278,50 RIVER RD,401/  68/  /  / ,401,68,,  4104/ 142,350300.00,472900.00,43.47,1010,SINGLE FAM MDL01,RD,1,2016,159300.00,313600.00,472900.00,0.00,2014-12-19,,,240800.00,350100.00,,
279,38 RIVER RD,401/  69/  /  / ,401,69,,  1577/0653,338100.00,338100.00,3.5,1010,SINGLE FAM MDL01,RD,1,2016,161300.00,176800.00,338100.00,90000.00,1985-12-19,,,272300.00,272300.00,,
280,20 RIVER RD,401/  70/  /  / ,401,70,,  1578/ 947,8400.00,431500.00,63.5,6515,FARMR-5,RD,1,2016,0.00,431500.00,431500.00,0.00,,,,8400.00,351300.00,,
283,1 HOVEY ISLAND,401/  71/  /  / ,401,71,,  1903/0890,197100.00,197100.00,23,1013,SFR WATER  MDL-01,,2,2016,25500.00,171600.00,197100.00,0.00,1991-03-28,,,163200.00,163200.00,,
287,51 RIVER RD,401/  74/  /  / ,401,74,,  2666/0465,863600.00,863600.00,0.9,1013,SFR WATER  MDL-01,RD,1,2016,566500.00,297100.00,863600.00,2666.00,2002-05-10,25048.00,1992-08-03,797000.00,797000.00,,
288,61 RIVER RD,401/  75/  /  / ,401,75,,  3753/0938,573700.00,573700.00,1.9,1013,SFR WATER  MDL-01,RD,1,2016,245600.00,328100.00,573700.00,0.00,2010-12-01,90000.00,1984-07-26,511300.00,511300.00,,
290,75 RIVER RD,401/  77/  /  / ,401,77,,  4350/0949,908700.00,1072200.00,11.2,1010,SINGLE FAM MDL01,RD,1,2016,618200.00,454000.00,1072200.00,735000.00,2018-03-30,,,550000.00,745100.00,,
291,85 RIVER RD,401/  78/  /  / ,401,78,,  4102/0216,6400.00,139200.00,20,6515,FARMR-5,RD,1,2016,0.00,139200.00,139200.00,550000.00,2014-12-19,,,6400.00,117400.00,,
292,294 DARTMOUTH COLLEGE HY,402/  1/  1000/  / ,402,1,1000,  2980/0489,550500.00,945700.00,86,1010,SINGLE FAM MDL01,RD,3,2016,376400.00,569300.00,945700.00,0.00,2004-04-08,,,454300.00,812600.00,,
294,252 DARTMOUTH COLLEGE HY,402/  3/  /  / ,402,3,,  4535/ 866,591900.00,797500.00,37.3,1010,SINGLE FAM MDL01,RD,1,2016,411100.00,386400.00,797500.00,0.00,2020-07-13,210666.00,2001-10-03,517400.00,703900.00,,
295,246 DARTMOUTH COLLEGE HY,402/  4/  /  / ,402,4,,  4126/0865,236500.00,236500.00,0.53,1010,SINGLE FAM MDL01,RD,1,2016,132400.00,104100.00,236500.00,0.00,2015-04-30,,,220800.00,220800.00,,
296,246 DARTMOUTH COLLEGE HY,402/  4/  1/  / ,402,4,1,  4493/ 641,131100.00,131100.00,0,322L,COMM BLDG  MDL-96,RD,1,2016,131100.00,0.00,131100.00,0.00,2020-01-10,,,127600.00,127600.00,,
297,244 DARTMOUTH COLLEGE HY,402/  5/  /  / ,402,5,,  4126/0871,129200.00,129200.00,4.8,1060,AC LND IMP,RD,1,2016,40800.00,88400.00,129200.00,2667.00,2015-05-08,,,101800.00,101800.00,,
298,240 DARTMOUTH COLLEGE HY,402/  6/  /  / ,402,6,,  1250/0043,286300.00,286300.00,0.67,1010,SINGLE FAM MDL01,RD,1,2016,168100.00,118200.00,286300.00,0.00,,,,225800.00,225800.00,,
299,234 DARTMOUTH COLLEGE HY,402/  7/  /  / ,402,7,,  4010/0601,241600.00,241600.00,0.92,1010,SINGLE FAM MDL01,RD,1,2016,108200.00,133400.00,241600.00,150000.00,2013-09-11,,,195700.00,195700.00,,
300,232 DARTMOUTH COLLEGE HY,402/  8/  /  / ,402,8,,  1507/ 364,209900.00,209900.00,0.4,1010,SINGLE FAM MDL01,RD,1,2016,116500.00,93400.00,209900.00,0.00,,,,190100.00,190100.00,,
301,226 DARTMOUTH COLLEGE HY,402/  9/  /  / ,402,9,,  1481/0250,346000.00,432200.00,12.5,1010,SINGLE FAM MDL01,RD,1,2016,197200.00,235000.00,432200.00,40000.00,1983-08-22,,,262800.00,339800.00,,
303,23 WASHBURN HILL RD,402/  11/  /  / ,402,11,,  3835/0890,571300.00,571300.00,7.9,1040,TWO FAMILY,RD,2,2016,392100.00,179200.00,571300.00,0.00,2011-11-16,20650.00,1999-12-18,453700.00,453700.00,,
306,69 WASHBURN HILL RD,402/  14/  /  / ,402,14,,  1424/ 471,474500.00,474500.00,3.1,1010,SINGLE FAM MDL01,RD,1,2016,254500.00,220000.00,474500.00,0.00,,,,375200.00,375200.00,,
307,77 WASHBURN HILL RD,402/  15/  1000/  / ,402,15,1000,  4114/0078,758500.00,860600.00,18.44,1010,SINGLE FAM MDL01,RD,1,2016,498100.00,362500.00,860600.00,0.00,2015-03-09,779000.00,2012-08-02,728200.00,820800.00,,
308,64 WASHBURN HILL RD,402/  16/  /  / ,402,16,,  1733/0962,476700.00,476700.00,3.31,1010,SINGLE FAM MDL01,RD,1,2016,280100.00,196600.00,476700.00,225000.00,1988-04-15,,,424800.00,424800.00,,
309,66 WASHBURN HILL RD,402/  17/  /  / ,402,17,,  4185/ 938,590000.00,855100.00,79.7,1010,SINGLE FAM MDL01,RD,1,2016,283200.00,571900.00,855100.00,700000.00,2016-01-29,220000.00,1985-02-27,497600.00,737800.00,,
310,108 PRESTON RD,402/  18/  2000/  / ,402,18,2000,  4619/ 634,694700.00,756100.00,15.78,1010,SINGLE FAM MDL01,RD,1,2016,511300.00,244800.00,756100.00,0.00,2021-04-09,150000.00,2004-05-04,653900.00,709100.00,,
311,92 PRESTON RD,402/  19/  /  / ,402,19,,  3718/0951,15600.00,637800.00,146.1,6235,HWUNR-5,RD,1,2016,0.00,637800.00,637800.00,494000.00,2010-07-07,233760.00,1986-12-30,15600.00,537000.00,,
313,50 PRESTON RD,402/  21/  /  / ,402,21,,  4537/0060,1105700.00,1337000.00,48.8,1010,SINGLE FAM MDL01,RD,1,2016,675600.00,661400.00,1337000.00,1325000.00,2020-07-16,1236800.00,2004-07-16,1091900.00,1301700.00,,
315,45 PRESTON RD,402/  23/  /  / ,402,23,,  2260/0768,659100.00,659100.00,7,1040,TWO FAMILY,,1,2016,484200.00,174900.00,659100.00,0.00,1997-06-03,30000.00,1988-05-03,573800.00,573800.00,,
316,55 PRESTON RD,402/  24/  /  / ,402,24,,  3200/0568,410200.00,410200.00,10,1010,SINGLE FAM MDL01,RD,1,2016,229500.00,180700.00,410200.00,380000.00,2005-09-30,,,371300.00,371300.00,,
317,71 PRESTON RD,402/  25/  /  / ,402,25,,  2411/0774,514700.00,514700.00,2,1010,SINGLE FAM MDL01,,1,2016,361800.00,152900.00,514700.00,289500.00,1999-08-06,155000.00,1989-08-21,489300.00,489300.00,,
319,69 PRESTON RD,402/  26/  1000/  / ,402,26,1000,  3669/0559,604700.00,604700.00,5.09,1010,SINGLE FAM MDL01,RD,1,2016,381800.00,222900.00,604700.00,0.00,2009-12-17,,,524100.00,524100.00,,
320,81 PRESTON RD,402/  26/  2000/  / ,402,26,2000,  3669/0559,9700.00,433100.00,57.7,6514,FARMR-4,RD,1,2016,0.00,433100.00,433100.00,0.00,2009-12-17,,,9700.00,395000.00,,
321,97 PRESTON RD,402/  27/  /  / ,402,27,,  1051/0565,215400.00,215400.00,1.1,1010,SINGLE FAM MDL01,RD,1,2016,74900.00,140500.00,215400.00,0.00,,,,166200.00,166200.00,,
322,20 WASHBURN HILL RD,402/  28/  /  / ,402,28,, ,151200.00,273200.00,22,1300,RES ACLNDV,RD,1,2016,0.00,273200.00,273200.00,0.00,,,,115400.00,226200.00,,
323,218 DARTMOUTH COLLEGE HY,402/  29/  /  / ,402,29,,  4514/ 870,293100.00,293100.00,2,1010,SINGLE FAM MDL01,RD,1,2016,149300.00,143800.00,293100.00,299000.00,2020-04-27,188000.00,2015-04-01,229800.00,229800.00,,
