PID,Street Address,MBLU,Map,Lot,Unit,Book&Page,Assessment,Appraisal,Lot Size (acres),Land Use Code,Description,Zoning District,# Buildings,Appr. Year,Improvements,Land,Total,Recent Sale Price,Recent Sale Date,Prev Sale Price,Prev Sale Date,Prev. Assess.,Prev. Apprais,,
1126,203 GOOSE POND RD,410/  63/  /  / ,410,63,  ,  3902/0658,297900,297900,2.1,1040,TWO FAMILY,RD,1,2021,194300,103600,297900,0,2012-07-27,255000,2005-07-01,297900,297900,14:32:03,126
56,4 ON THE COMMON,201/  36/  /  / ,201,36,  ,  3516/0484,1160900,1160900,0.18,3160,COMM WHSE,LCD,1,2021,926400,234500,1160900,0,2008-04-22,7543800,2008-04-02,1160900,1160900,14:32:05,127
1165,101 GRAFTON TK,413/  1/  /  / ,413,1,  ,  2525/0702,155600,155600,0.24,1010,SINGLE FAM MDL01,ELD,1,2021,70500,85100,155600,80000,2001-03-29,,,155600,155600,14:32:09,128
58,38 UNION ST (LIBRARY),201/  38/  /  / ,201,38,  , ,915600,915600,0.44,903C,MUNICPAL  MDL-94,LCD,1,2021,653600,262000,915600,0,,,,915600,915600,14:32:10,129
575,711 RIVER RD,405/  35/  /  / ,405,35,  ,  4561/ 481,1746300,1993400,21.5,1013,SFR WATER  MDL-01,RD,3,2021,862000,1131400,1993400,1950000,2020-10-05,1519000,2016-06-06,1746300,1993400,14:32:13,130
576,729 RIVER RD,405/  36/  /  / ,405,36,  ,  3928/0824,3433400,3433400,18.43,1013,SFR WATER  MDL-01,,5,2021,2084100,1349300,3433400,0,2012-11-01,,,3433400,3433400,14:32:16,131
250,17 HEWS LN,401/  47/  /  / ,401,47,  ,  4117/0767,2700,341700,21,6513,FARMR-3,RD,1,2021,0,341700,341700,0,2015-03-30,1100000,2006-11-17,2700,341700,14:32:17,132
251,20 HEWS LN,401/  48/  /  / ,401,48,  ,  4424/0051,599200,716100,19.03,1010,SINGLE FAM MDL01,RD,1,2021,367000,349100,716100,400000,2019-03-29,2666,2001-10-18,599200,716100,14:32:20,133
252,10 HEWS LN,401/  49/  /  / ,401,49,  ,  1667/0399,321000,428200,28.65,1010,SINGLE FAM MDL01,RD,1,2021,176700,251500,428200,20000,1987-05-18,,,321000,428200,14:32:23,134
253,8 HEWS LN,401/  50/  /  / ,401,50,  ,  3420/0886,362500,362500,2.4,1010,SINGLE FAM MDL01,RD,1,2021,212100,150400,362500,0,2007-06-19,,,362500,362500,14:32:26,135
254,43 DARTMOUTH COLLEGE HY,401/  51/  /  / ,401,51,  ,  4388/0289,507600,817700,53.9,1010,SINGLE FAM MDL01,RD,1,2021,356800,460900,817700,0,2018-09-13,,,507600,817700,14:32:28,136
255,61 DARTMOUTH COLLEGE HY,401/  52/  /  / ,401,52,  ,002760/0503,564800,564800,2.2,1010,SINGLE FAM MDL01,RD,1,2021,435400,129400,564800,232266,2002-12-20,,,564800,564800,14:32:30,137
256,63-69 DARTMOUTH COLLEGE HY,401/  53/  1000/  / ,401,53,1000,  4013/ 0518,1732200,1732200,3.2,101,Single Fam,RD,4,2021,1367900,364300,1732200,116733,2013-09-23,,,1732200,1732200,14:32:32,138
257,77 DARTMOUTH COLLEGE HY,401/  54/  /  / ,401,54,  ,  4223/0643,187600,187600,2.4,1010,SINGLE FAM MDL01,RD,1,2021,56900,130700,187600,150000,2016-08-01,,,187600,187600,14:32:35,139
258,85 DARTMOUTH COLLEGE HY #3010,401/  55/  301/  / ,401,55,301,  3324/0514,378800,378800,0,1021,CONDO NL  MDL-05,BD,1,2021,378800,0,378800,368533,2006-08-30,167266,2003-03-05,378800,378800,14:32:38,140
259,101 DARTMOUTH COLLEGE HY,401/  56/  /  / ,401,56,  ,  2297/0890,3047400,3047400,136,904C,PRI SCHOOL  MDL-94,,1,2021,2454700,592700,3047400,250000,1998-02-17,252000,1993-09-21,3047400,3047400,14:32:41,141
260,82 RIVER RD,401/  57/  /  / ,401,57,  ,  4329/0380,247100,247100,0.83,1010,SINGLE FAM MDL01,RD,1,2021,82600,164500,247100,0,2017-12-04,1500,1970-02-12,247100,247100,14:32:45,142
102876,66 BLISS LN,410/  46/  2000/  / ,410,46,2000,  4648/  22,800,327900,22.45,6334,OTUNR-4,RD,1,2021,0,327900,327900,0,2021-01-29,1695000,2014-03-27,800,327900,14:32:47,143
267,7 WILMOTT WY,401/  59/  /  / ,401,59,  ,  1150/0068,189500,189500,5.78,1030,MOBILE HOM  MDL-02,RD,1,2021,66900,122600,189500,0,,,,189500,189500,14:32:50,144
270,21 WILMOTT WY,401/  60/  /  / ,401,60,  ,  1829/0728,172200,172200,4.91,1030,MOBILE HOM  MDL-02,RD,1,2021,54400,117800,172200,40000,1989-10-24,,,172200,172200,14:32:52,145
271,25 WILMOTT WY,401/  61/  /  / ,401,61,  ,  2270/0888,421400,421400,2.1,1090,MULTI HSES,RD,2,2021,293800,127600,421400,73000,1997-09-06,40000,1989-10-16,421400,421400,14:32:54,146
273,34 WILMOTT WY,401/  63/  /  / ,401,63,  ,PRO-1988,133500,133500,2.01,1030,MOBILE HOM  MDL-02,RD,1,2021,32800,100700,133500,0,1988-01-01,,,133500,133500,14:32:58,147
275,12 WILMOTT WY,401/  65/  /  / ,401,65,  ,  1851/ 914,140000,140000,2.5,1030,MOBILE HOM  MDL-02,RD,1,2021,30200,109800,140000,79900,1990-03-19,,,140000,140000,14:33:00,148
102896,59 ORFORD RD,408/  19/  /  / ,408,19,  ,  4658/ 326,500,206700,6.2,6224,HWUN-4,RD,1,2021,0,206700,206700,219000,2021-08-12,,,500,206700,14:33:02,149
102770,100 RIVER RD,402/  85/  /  / ,402,85,  ,  4102/0216,813200,988800,38.81,1010,SINGLE FAM MDL01,RD,1,2021,632600,356200,988800,550000,2014-12-19,,,813200,988800,14:33:06,150
102771,355 ORFORD RD,406/  5/  /  / ,406,5,  ,  4315/0624,292200,292200,1.4,1010,SINGLE FAM MDL01,,1,2021,155400,136800,292200,250000,2017-10-03,130000,2016-11-22,292200,292200,14:33:09,151
102772,131 GRAFTON TK,413/  4/  /  / ,413,4,  ,  3848/0046,14800,519500,372,6232,HWUNR-2,ELD,1,2021,0,519500,519500,0,2011-12-30,650000,2007-01-29,14800,519500,14:33:12,152
276,6 WILMOTT WY,401/  66/  /  / ,401,66,  ,  4196/0207,306500,306500,1.5,1010,SINGLE FAM MDL01,RD,1,2021,133100,173400,306500,299900,2016-01-04,140000,1994-08-15,306500,306500,14:33:14,153
278,50 RIVER RD,401/  68/  /  / ,401,68,  ,  4104/ 142,350300,472900,43.47,1010,SINGLE FAM MDL01,RD,1,2021,159300,313600,472900,0,2014-12-19,,,350300,472900,14:33:17,154
102897,60 ORFORD RD,408/  20/  /  / ,408,20,  ,  1633/0016,337800,352800,4.95,1093,MLTI HS WF,,4,2021,72500,280300,352800,0,1977-02-23,,,337800,352800,14:33:18,155
59,36 UNION ST,201/  39/  /  / ,201,39,  ,002867/0533,511800,511800,0.39,1010,SINGLE FAM MDL01,LCD,1,2021,355300,156500,511800,210000,2003-08-04,169000,2001-11-09,511800,511800,14:33:20,156
60,32 UNION ST,201/  40/  /  / ,201,40,  , ,704000,704000,1.55,1040,TWO FAMILY,LCD,1,2021,485100,218900,704000,0,,,,704000,704000,14:33:24,157
859,70 ORFORD RD,408/  22/  1000/  / ,408,22,1000,  1903/ 0413,1247700,1247700,13.45,3880,CABNCOLONY,RD,21,2021,343900,903800,1247700,0,1991-04-01,,,1247700,1247700,14:33:28,158
102976,ORFORD RD,408/  22/  2000/  / ,408,22,2000,  1903/0413,159000,502800,96.55,3880,CABNCOLONY,RD,1,2021,37100,465700,502800,0,1991-04-01,,,159000,502800,14:33:31,159
63,28 UNION ST,201/  43/  /  / ,201,43,  ,  4023/0682,490500,490500,2.55,111C,APT 4-UNT  MDL-94,LCD,1,2021,258400,232100,490500,0,2013-11-06,160000,1989-02-27,490500,490500,14:33:33,160
64,26 UNION ST,201/  44/  /  / ,201,44,  ,  2161/0118,322100,322100,1.6,1010,SINGLE FAM MDL01,LCD,1,2021,103900,218200,322100,80000,1995-09-22,,,322100,322100,14:33:34,161
66,22 UNION ST,201/  46/  /  / ,201,46,  ,  3368/0837,449700,449700,1.28,1040,TWO FAMILY,LCD,1,2021,218800,230900,449700,0,2007-01-12,,,449700,449700,14:33:37,162
68,5 BROOK LN,201/  48/  /  / ,201,48,  ,  3695/0434,284100,284100,2.3,1010,SINGLE FAM MDL01,RD,1,2021,127000,157100,284100,0,2010-04-21,,,284100,284100,14:33:39,163
69,4 BROOK LN,201/  49/  /  / ,201,49,  , ,8600,8600,0.41,9010,STATE NH,RD,1,2021,0,8600,8600,0,,,,8600,8600,14:33:42,164
76,11 UNION ST,201/  51/  1000/  / ,201,51,1000,  4086/0348,754200,754200,2,1010,SINGLE FAM MDL01,LCD,1,2021,519800,234400,754200,515000,2014-10-03,150000,1986-06-30,754200,754200,14:33:46,165
78,15 UNION ST,201/  52/  /  / ,201,52,  ,  2809/0420,390300,390300,1,1010,SINGLE FAM MDL01,LCD,1,2021,173800,216500,390300,225000,2003-04-25,,,390300,390300,14:33:48,166
79,17 UNION ST,201/  53/  /  / ,201,53,  ,  0909/0569,333300,333300,0.99,1010,SINGLE FAM MDL01,LCD,1,2021,116800,216500,333300,0,,,,333300,333300,14:33:52,167
80,21 UNION ST,201/  54/  /  / ,201,54,  , ,618800,618800,18,906R,CHURCH ETC  MDL-01,LCD,1,2021,301600,317200,618800,0,,,,618800,618800,14:33:56,168
81,25 UNION ST,201/  55/  /  / ,201,55,  ,  1659/0083,429800,429800,1.4,130,PRI RES,LCD,1,2021,139400,290400,429800,190000,1987-03-01,,,429800,429800,14:34:00,169
82,27 UNION ST,201/  56/  /  / ,201,56,  ,  3046/0166,417000,417000,0.67,1040,TWO FAMILY,LCD,1,2021,217700,199300,417000,210000,2004-08-12,133000,1986-06-03,417000,417000,14:34:03,170
84,35 UNION ST (ELEM SCHOOL),201/  58/  /  / ,201,58,  , ,5187300,5187300,6.8,903C,MUNICPAL  MDL-94,LCD,1,2021,3187200,2000100,5187300,0,,,,5187300,5187300,14:34:06,171
85,39 UNION ST (LITTLE COMMON),201/  59/  /  / ,201,59,  , ,16900,16900,0.38,9035,TOWN-PROP,LCD,1,2021,0,16900,16900,0,,,,16900,16900,14:34:10,172
86,37 UNION ST,201/  60/  /  / ,201,60,  ,  3138/0802,700600,700600,1.1,1010,SINGLE FAM MDL01,LCD,1,2021,471700,228900,700600,513000,2005-05-11,,,700600,700600,14:34:14,173
87,19 EAST THETFORD RD,201/  61/  /  / ,201,61,  ,4083-0169,635700,635700,1.5,1010,SINGLE FAM MDL01,LCD,1,2021,379700,256000,635700,660000,2014-09-16,,,635700,635700,14:34:19,174
91,2 HAMILTON LN,201/  65/  /  / ,201,65,  ,  2866/0001,803300,803300,0.81,1090,MULTI HSES,LCD,2,2021,526300,277000,803300,0,2012-03-06,135000,1988-06-08,803300,803300,14:34:21,175
92,8 EAST THETFORD RD,201/  66/  /  / ,201,66,  ,  3677/0115,257300,257300,0.67,1010,SINGLE FAM MDL01,LCD,1,2021,77800,179500,257300,0,2010-01-20,102000,1995-01-09,257300,257300,14:34:24,176
93,6 EAST THETFORD RD,201/  67/  /  / ,201,67,  ,  4321/0698,680100,680100,0.7,1010,SINGLE FAM MDL01,LCD,1,2021,475800,204300,680100,589000,2017-10-30,485000,2008-09-16,680100,680100,14:34:26,177
94,4 EAST THETFORD RD,201/  68/  /  / ,201,68,  ,  2263/0290,564700,564700,0.55,1010,SINGLE FAM MDL01,LCD,1,2021,385500,179200,564700,208000,1997-07-29,126600,1993-10-06,564700,564700,14:34:28,178
99,1 MAIN          ST (33% INT),201/  70/  0010/  / ,201,70,10,  4023/0680,328500,328500,0,340C,OFF CONDO  MDL-94,LCD,1,2021,328500,0,328500,0,2013-11-06,123810,1993-07-21,328500,328500,14:34:32,179
101,1 MAIN          ST (67% INT),201/  70/  0020/  / ,201,70,20,  4023/0680,543900,543900,0,340C,OFF CONDO  MDL-94,LCD,2,2021,543900,0,543900,0,2013-11-06,215048,1992-12-31,543900,543900,14:34:35,180
103,10 LATHAM LN,201/  72/  /  / ,201,72,  ,  3650/0629,306900,306900,1.4,1010,SINGLE FAM MDL01,LCD,1,2021,121800,185100,306900,274533,2009-10-02,3800,2008-03-25,306900,306900,14:34:37,181
104,5 MAIN ST,201/  73/  /  / ,201,73,  ,  3457/0514,1449300,1449300,0.96,3220,STORE/SHOP  MDL-94,LCD,1,2021,1055000,394300,1449300,500000,2007-10-12,400000,1987-01-02,1449300,1449300,14:34:40,182
105,7 MAIN ST,201/  74/  /  / ,201,74,  ,  3452/0881,510400,510400,0.4,3400,OFFICE BLD  MDL-94,LCD,1,2021,236100,274300,510400,0,2007-09-13,225000,1988-06-24,510400,510400,14:34:43,183
106,9 MAIN ST,201/  75/  /  / ,201,75,  ,  2305/0161,1909300,1909300,5.4,3020,INNS,LCD,3,2021,1421000,488300,1909300,0,1998-03-06,400000,1989-05-15,1909300,1909300,14:34:47,184
107,13 MAIN ST,201/  76/  /  / ,201,76,  ,  3045/0960,623200,623200,0.31,3220,STORE/SHOP  MDL-94,LCD,2,2021,359500,263700,623200,0,2004-08-30,450000,1988-01-18,623200,623200,14:34:50,185
111,1 PLEASANT ST (OLD CEMETERY,201/  78/  /  / ,201,78,  , ,429100,429100,3.7,9035,TOWN-PROP,,1,2021,4400,424700,429100,0,,,,429100,429100,14:34:54,186
102937,ROW  TOWN OF LYME,100/  5/  /  / ,100,5,  ,  0000/0000,6000,6000,0,3900,DEVEL LAND,,1,2021,6000,0,6000,0,2001-01-01,,,6000,6000,14:34:57,187
120,4 BRITTON LN,201/  83/  /  / ,201,83,  ,  4421/0347,822900,822900,4.2,3160,COMM WHSE,LCD,1,2021,462100,360800,822900,675000,2019-03-18,4000,1989-01-25,822900,822900,14:35:01,188
121,34 PLEASANT ST,201/  84/  /  / ,201,84,  ,  3729/0847,146100,146100,1.4,1010,SINGLE FAM MDL01,LCD,1,2021,2400,143700,146100,115000,2010-09-10,242533,2005-09-23,146100,146100,14:35:05,189
689,22 POST POND LN,407/  29/  /  / ,407,29,  ,  4425/0328,463000,508400,12.2,1010,SINGLE FAM MDL01,RD,1,2021,301300,207100,508400,385000,2019-04-05,440000,2008-04-10,463000,508400,14:35:06,190
690,16 POST POND LN,407/  30/  /  / ,407,30,  ,  3990/0020,926900,926900,3.7,1010,SINGLE FAM MDL01,RD,1,2021,726400,200500,926900,770000,2013-06-25,850000,2008-05-06,926900,926900,14:35:08,191
102737,51 HIGH ST,201/  134/  /  / ,201,134,  ,  4238/0547,1041400,1041400,9.9,1010,SINGLE FAM MDL01,LCD,1,2021,672900,368500,1041400,360000,2016-10-03,209000,2006-06-26,1041400,1041400,14:35:09,192
691,11 NORTH THETFORD RD,407/  31/  /  / ,407,31,  ,  4179/ 118,613500,666400,23.28,101,Single Fam,RD,1,2021,400600,265800,666400,275000,2015-12-16,,,613500,666400,14:35:11,193
696,33 NORTH THETFORD RD,407/  36/  /  / ,407,36,  ,  1558/0885,493000,493000,4.7,1010,SINGLE FAM MDL01,RD,1,2021,301800,191200,493000,0,,,,493000,493000,14:35:15,194
697,7 TURNER LN,407/  37/  /  / ,407,37,  ,  4099/0876,364000,442500,11.19,1010,SINGLE FAM MDL01,RD,1,2021,227900,214600,442500,380000,2014-12-08,215050,1990-09-20,364000,442500,14:35:18,195
698,15 TURNER LN,407/  38/  /  / ,407,38,  ,  4538/ 990,665700,665700,4.7,1010,SINGLE FAM MDL01,,1,2021,486500,179200,665700,675733,2020-07-24,162000,1989-08-30,665700,665700,14:35:20,196
700,57 NORTH THETFORD RD,407/  40/  /  / ,407,40,  ,002842/0827,126500,126500,0.33,1030,MOBILE HOM  MDL-02,RD,1,2021,48900,77600,126500,45000,2003-06-24,,,126500,126500,14:35:24,197
701,52 NORTH THETFORD RD,407/  41/  /  / ,407,41,  ,  1680/ 554,384700,384700,4.2,1010,SINGLE FAM MDL01,,1,2021,208100,176600,384700,0,1987-06-30,,,384700,384700,14:35:26,198
702,48 NORTH THETFORD RD,407/  42/  /  / ,407,42,  ,  4533/ 221,365500,365500,3.2,1010,SINGLE FAM MDL01,,1,2021,216000,149500,365500,382000,2020-07-02,335000,2015-06-24,365500,365500,14:35:30,199
703,38 NORTH THETFORD RD,407/  43/  /  / ,407,43,  ,  PRO-/1995,258200,258200,6.5,1010,SINGLE FAM MDL01,RD,1,2021,66400,191800,258200,0,1995-02-24,38000,1970-08-24,258200,258200,14:35:32,200
704,8 PUSHEE FALLS LN,407/  44/  /  / ,407,44,  ,  1039/0179,295600,295600,1.3,1010,SINGLE FAM MDL01,RD,1,2021,146600,149000,295600,0,,,,295600,295600,14:35:34,201
705,4 PUSHEE FALLS LN,407/  45/  /  / ,407,45,  ,  1895/0176,10800,10800,1.6,1060,AC LND IMP,RD,1,2021,2000,8800,10800,0,1991-01-07,,,10800,10800,14:35:36,202
708,18 NORTH THETFORD RD,407/  48/  /  / ,407,48,  ,  4108/ 800,302500,302500,2.8,1010,SINGLE FAM MDL01,RD,1,2021,144900,157600,302500,0,2015-01-28,75000,2006-11-30,302500,302500,14:35:39,203
707,22 NORTH THETFORD RD,407/  47/  /  / ,407,47,  ,  4052/0529,381600,381600,3.8,1010,SINGLE FAM MDL01,RD,1,2021,210800,170800,381600,0,2014-04-30,336000,2002-07-15,381600,381600,14:35:43,204
725,1 CULVER HILL LN,407/  59/  /  / ,407,59,  ,  3229/0120,664300,748000,11.3,1010,SINGLE FAM MDL01,RD,1,2021,446600,301400,748000,550000,2005-12-27,750000,2002-08-28,664300,748000,14:35:46,205
734,1 TAVERN LN,407/  60/  1000/  / ,407,60,1000,  4058/0925,827200,827200,6.01,1010,SINGLE FAM MDL01,RD,1,2021,559500,267700,827200,715066,2014-05-30,540000,1999-09-10,827200,827200,14:35:47,206
735,3 TAVERN LN,407/  60/  2000/  / ,407,60,2000,  2560/0339,270500,270500,5.51,1300,RES ACLNDV,RD,1,2021,0,270500,270500,116000,2001-07-17,95000,1999-06-01,270500,270500,14:35:51,207
569,651 RIVER RD,405/  30/  1000/  / ,405,30,1000,  2397/0110,1128800,1241100,22.56,3020,INNS,,2,2021,732700,508400,1241100,632500,1999-06-03,958500,1999-04-22,1128800,1241100,14:35:53,208
616,376 ORFORD RD,406/  12/  /  / ,406,12,  ,  4334/0164,556900,556900,4.3,1040,TWO FAMILY,RD,1,2021,403700,153200,556900,0,2017-12-26,173000,1999-07-16,556900,556900,14:35:56,209
717,241 ORFORD RD,407/  54/  /  / ,407,54,  ,  4183/ 134,9600,447800,74.1,6610,SPI FARMR,RD,1,2021,0,447800,447800,400000,2016-01-07,,,9600,447800,14:35:59,210
719,236 ORFORD RD,407/  55/  /  / ,407,55,  ,  2105/0755,498900,622200,12.55,1010,SINGLE FAM MDL01,RD,1,2021,341500,280700,622200,150000,1994-08-15,160000,1989-12-02,498900,622200,14:36:03,211
723,186 ORFORD RD,407/  57/  /  / ,407,57,  ,  4385/0543,354700,354700,2.6,1010,SINGLE FAM MDL01,RD,1,2021,209100,145600,354700,234000,2018-08-31,90476,1993-07-30,354700,354700,14:36:06,212
724,15 WHIPPLE HILL RD,407/  58/  1000/  / ,407,58,1000,  4197/0226,21900,466700,58.8,6506,FARM-6,RD,1,2021,0,466700,466700,0,2016-03-29,,,21900,466700,14:36:08,213
738,41 CULVER HILL LN,407/  60/  5000/  / ,407,60,5000,  4623/ 491,646500,646500,9.55,1010,SINGLE FAM MDL01,RD,1,2021,375400,271100,646500,0,2021-04-22,535000,2013-03-19,646500,646500,14:36:12,214
740,48 CULVER HILL LN,407/  60/  7000/  / ,407,60,7000,  3736/0631,1002400,1002400,5.13,1090,MULTI HSES,RD,2,2021,668000,334400,1002400,960000,2010-09-29,616000,2001-08-01,1002400,1002400,14:36:15,215
741,63 CULVER HILL LN,407/  61/  /  / ,407,61,  ,  2528/0934,389300,509500,30,1010,SINGLE FAM MDL01,,1,2021,146100,363400,509500,2666,2001-04-04,,,389300,509500,14:36:19,216
742,56 CULVER HILL LN,407/  62/  /  / ,407,62,  ,  4121/0857,876100,946800,15.2,1010,SINGLE FAM MDL01,RD,1,2021,602000,344800,946800,0,2015-04-20,938000,2006-03-10,876100,946800,14:36:22,217
743,23 CLOVER MILL LN,407/  63/  /  / ,407,63,  ,  4600/ 687,551300,551300,9.32,1010,SINGLE FAM MDL01,RD,1,2021,256800,294500,551300,0,2021-02-08,430000,2012-08-25,551300,551300,14:36:25,218
744,20 CULVER HILL LN,407/  64/  /  / ,407,64,  ,  3276/0037,748000,878400,19.6,1010,SINGLE FAM MDL01,RD,1,2021,525500,352900,878400,810000,2006-05-01,43200,1998-11-25,748000,878400,14:36:28,219
745,37 WHIPPLE HILL RD,407/  65/  /  / ,407,65,  ,  4214/0312,7000,273700,21.7,6515,FARMR-5,,1,2021,0,273700,273700,0,2016-06-22,155000,1999-03-19,7000,273700,14:36:32,220
746,63 WHIPPLE HILL RD,407/  66/  /  / ,407,66,  ,  4214/0312,954900,954900,7.74,1010,SINGLE FAM MDL01,RD,1,2021,657300,297600,954900,0,2016-06-22,500000,1997-02-28,954900,954900,14:36:35,221
747,19 CLOVER MILL LN,407/  67/  /  / ,407,67,  ,  3991/0263,724800,724800,5.31,1010,SINGLE FAM MDL01,RD,1,2021,394000,330800,724800,199000,2013-06-27,1182533,2004-04-30,724800,724800,14:36:37,222
748,27 CLOVER MILL LN,407/  68/  /  / ,407,68,  ,  4220/0520,735800,842100,28.92,1010,SINGLE FAM MDL01,RD,1,2021,424400,417700,842100,740500,2016-07-09,214800,2012-07-02,735800,842100,14:36:40,223
102759,105 RIVER RD,402/  88/  /  / ,402,88,  ,  4102/0216,600,20100,2.1,6514,FARMR-4,RD,1,2021,0,20100,20100,550000,2014-12-19,,,600,20100,14:36:43,224
749,28 CLOVER MILL LN,407/  69/  /  / ,407,69,  ,  4560/ 317,1540000,1651100,36.97,1010,SINGLE FAM MDL01,RD,1,2021,1062400,588700,1651100,1557500,2020-09-30,1087533,2003-09-29,1540000,1651100,14:36:45,225
750,16 CLOVER MILL LN,407/  70/  /  / ,407,70,  ,  4541/ 556,1198700,1198700,5.06,1010,SINGLE FAM MDL01,RD,1,2021,926200,272500,1198700,1188733,2020-07-31,935000,2012-10-05,1198700,1198700,14:36:47,226
751,79 WHIPPLE HILL RD,407/  71/  /  / ,407,71,  ,  4326/0549,469600,527800,11.74,1010,SINGLE FAM MDL01,RD,1,2021,299700,228100,527800,550000,2017-11-20,69524,1991-03-13,469600,527800,14:36:48,227
753,95 WHIPPLE HILL RD,407/  73/  /  / ,407,73,  ,  4658/ 842,829300,1036200,24.4,1010,SINGLE FAM MDL01,,1,2021,475900,560300,1036200,1230000,2021-08-13,834000,2017-09-18,829300,1036200,14:36:52,228
754,101 WHIPPLE HILL RD,407/  74/  /  / ,407,74,  ,  4382/0524,686000,932600,79.9,101,Single Fam,RD,1,2021,506500,426100,932600,0,2018-08-20,635000,2006-07-31,686000,932600,14:36:54,229
755,111 WHIPPLE HILL RD,407/  75/  /  / ,407,75,  ,  1900/0774,340400,340400,2,1010,SINGLE FAM MDL01,,1,2021,167000,173400,340400,108762,1991-03-11,6400,1983-09-14,340400,340400,14:36:56,230
757,36 MUD TURTLE POND RD,407/  77/  /  / ,407,77,  ,  3634/0693,251800,251800,70,9030,MUNICPAL  MDL-00,RD,1,2021,0,251800,251800,0,2009-08-03,4000,1997-07-18,251800,251800,14:36:59,231
758,135 WHIPPLE HILL RD,407/  78/  /  / ,407,78,  ,  1822/ 991,288200,346200,20,1010,SINGLE FAM MDL01,,1,2021,122500,223700,346200,4000,1989-09-14,,,288200,346200,14:37:01,232
759,149 WHIPPLE HILL RD,407/  79/  /  / ,407,79,  ,  4509/ 214,281300,281300,5.45,1010,SINGLE FAM MDL01,,1,2021,103400,177900,281300,0,2020-04-01,1500,1968-05-29,281300,281300,14:37:04,233
279,38 RIVER RD,401/  69/  /  / ,401,69,  ,  1577/0653,338100,338100,3.5,1010,SINGLE FAM MDL01,RD,1,2021,161300,176800,338100,90000,1985-12-19,,,338100,338100,14:37:08,234
280,20 RIVER RD,401/  70/  /  / ,401,70,  ,  1578/ 947,8400,431500,63.5,6515,FARMR-5,RD,1,2021,0,431500,431500,0,,,,8400,431500,14:37:11,235
283,1 HOVEY ISLAND,401/  71/  /  / ,401,71,  ,  1903/0890,197100,197100,23,1013,SFR WATER  MDL-01,,2,2021,25500,171600,197100,0,1991-03-28,,,197100,197100,14:37:13,236
287,51 RIVER RD,401/  74/  /  / ,401,74,  ,  2666/0465,863600,863600,0.9,1013,SFR WATER  MDL-01,RD,1,2021,566500,297100,863600,2666,2002-05-10,25048,1992-08-03,863600,863600,14:37:17,237
288,61 RIVER RD,401/  75/  /  / ,401,75,  ,  3753/0938,573700,573700,1.9,1013,SFR WATER  MDL-01,RD,1,2021,245600,328100,573700,0,2010-12-01,90000,1984-07-26,573700,573700,14:37:20,238
102763,50 LAMPHIRE HILL LN,403/  35/  /  / ,403,35,  ,   PRO,3300,324900,34,6135,WPUNR-5,RD,1,2021,0,324900,324900,0,1997-07-22,,,3300,324900,14:37:22,239
290,75 RIVER RD,401/  77/  /  / ,401,77,  ,  4350/0949,908700,1072200,11.2,1010,SINGLE FAM MDL01,RD,1,2021,618200,454000,1072200,735000,2018-03-30,,,908700,1072200,14:37:25,240
294,252 DARTMOUTH COLLEGE HY,402/  3/  /  / ,402,3,  ,  4535/ 866,591900,797500,37.3,1010,SINGLE FAM MDL01,RD,1,2021,411100,386400,797500,0,2020-07-13,210666,2001-10-03,591900,797500,14:37:27,241
295,246 DARTMOUTH COLLEGE HY,402/  4/  /  / ,402,4,  ,  4126/0865,236500,236500,0.53,1010,SINGLE FAM MDL01,RD,1,2021,132400,104100,236500,0,2015-04-30,,,236500,236500,14:37:30,242
296,246 DARTMOUTH COLLEGE HY,402/  4/  1/  / ,402,4,1,  4493/ 641,131100,131100,0,322L,COMM BLDG  MDL-96,RD,1,2021,131100,0,131100,0,2020-01-10,,,131100,131100,14:37:33,243
297,244 DARTMOUTH COLLEGE HY,402/  5/  /  / ,402,5,  ,  4126/0871,129200,129200,4.8,1060,AC LND IMP,RD,1,2021,40800,88400,129200,2667,2015-05-08,,,129200,129200,14:37:36,244
298,240 DARTMOUTH COLLEGE HY,402/  6/  /  / ,402,6,  ,  1250/0043,286300,286300,0.67,1010,SINGLE FAM MDL01,RD,1,2021,168100,118200,286300,0,,,,286300,286300,14:37:39,245
299,234 DARTMOUTH COLLEGE HY,402/  7/  /  / ,402,7,  ,  4010/0601,241600,241600,0.92,1010,SINGLE FAM MDL01,RD,1,2021,108200,133400,241600,150000,2013-09-11,,,241600,241600,14:37:41,246
300,232 DARTMOUTH COLLEGE HY,402/  8/  /  / ,402,8,  ,  1507/ 364,209900,209900,0.4,1010,SINGLE FAM MDL01,RD,1,2021,116500,93400,209900,0,,,,209900,209900,14:37:43,247
301,226 DARTMOUTH COLLEGE HY,402/  9/  /  / ,402,9,  ,  1481/0250,346000,432200,12.5,1010,SINGLE FAM MDL01,RD,1,2021,197200,235000,432200,40000,1983-08-22,,,346000,432200,14:37:47,248
187,40 PRESTON RD,401/  2/  /  / ,401,2,  ,  1342/0923,544300,695800,43.5,1010,SINGLE FAM MDL01,RD,2,2021,351200,344600,695800,0,,,,544300,695800,14:37:51,249
188,30 PRESTON RD,401/  3/  /  / ,401,3,  ,  4279/0380,547900,604600,13.87,1010,SINGLE FAM MDL01,RD,1,2021,329500,275100,604600,425000,2017-04-21,80000,2005-04-20,547900,604600,14:37:53,250
